sign,timestamp,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125
J,2025-12-13T09:51:00.662887,-0.3573939352593029,0.24914950798165547,-0.16292396093628225,-0.16386851182076403,0.08899598286981572,-0.10723976437481561,-0.2199674983541444,-0.771620399055359,-0.05427128545833884,0.16005085994412788,0.21370870008012574,0.3885446165968214,-0.5343008197816574,0.3929141935627807,-0.25326741007786335,0.26188731752538674,-0.057399352828107875,0.25746164681602135,1.1503131537772489,-0.58605003004041,-0.2512295722946436,-0.18823852946950081,-1.043004728378195,-0.3241354473467785,-1.091808148932281,-0.5367612336479626,0.7753242548458716,0.5827537881108417,-0.09772216306721451,-0.057435698924323306,0.24055384436352834,-0.903854354072164,0.14669374859555645,0.38891001463887986,0.10070106515216247,0.8875685948310981,0.3929860534885994,-0.2394054847924985,-1.0360398534133413,0.20932659938316742,1.0611902979395356,0.12533079832993954,-0.111448412519938,-0.6692988688442973,-0.18095029627749867,0.03573933631011013,-0.3877085797809362,-0.058375882943451154,-0.6874522353074045,-0.19347545284099565,1.3502382201402083,0.3928909049079312,-0.6152242454288632,0.303786443858916,0.2166333509121885,0.5271030935003502,-0.3401255381139825,-0.5136793269807988,-0.29089107177742823,-0.600852412721919,-0.5468822499552374,0.5062072509944539,-0.34577773785380833,-0.8692029761752623,-0.4289948453038675,-0.2581356759633777,-0.2422446798505444,-0.013469309854620009,-0.4519438768679202,0.15831660900268055,0.0984449957409313,0.22083612567291613,-1.2011279939828112,0.13549113781259237,0.28892026602982557,0.5047762170256108,-0.12951783484878837,-0.5373550192179721,-0.5587740462493808,0.4741637707027532,-0.28449904828628775,0.13024875389132295,0.4528842117684867,1.0915097734486539,0.2832715554099658,0.00963966379898229,-0.4263405554057123,-0.7620719537018503,0.5152380571436662,0.4687688953444735,0.5037406303043627,0.6802216944919528,0.4972574812220991,1.286726065555279,0.4432614000192763,-0.11177187359898998,0.08532245353341537,0.4587806496505255,-0.02658761458859095,-0.1966610763397662,-0.22603815542026728,-0.346475412134064,-0.17489370905003676,-0.6161245105141921,0.14293941431740195,0.8788106731307819,0.8308326371992928,0.1839272438783297,0.32673955172325464,-0.44262483422291776,0.08246390399175328,0.021915733963857244,-0.4290054461878301,-0.6236351721704644,-1.117171162573225,-0.06251273348231659,0.17062580127475657,-0.4810974539887051,-0.27272351562571806,0.004433019473454246,0.4162110448889224,-0.5316119487789008,0.4788910830197983,-0.42270403933869866,0.2885825553114685,0.15765985804825805
J,2025-12-13T09:51:00.662887,-0.13570851418775376,0.28081210624393904,-0.11570002525892065,-0.05162758571387091,0.18053126317988666,-0.16663507076495535,-0.051215541886003274,-0.6601961294157137,-0.23963403806612088,-0.015563410141873173,0.48548244953402553,0.4794119810618663,-0.5404889330583718,0.3522645469579614,-0.45344520128537136,0.10118128868348181,-0.12110522337275278,0.08135118525938137,1.1289208516266016,-0.5600219917053209,-0.20043623512482686,-0.1301383301470072,-0.9360815018558182,-0.5377484539571655,-0.7603107949139507,-0.3420037597462695,0.6481171853577955,0.545583434083327,-0.13842262701610134,-0.014343296365737099,0.3892039260344504,-0.7609988732872622,0.11869950589934611,0.489456072174643,0.038368288902647874,0.8693351009103203,-0.08062225496241274,-0.24406979954774433,-1.0537320421630911,0.2242735710018956,0.9639639341689079,-0.071851538167608,-0.10394773453524198,-0.7358859001559588,-0.1872920380320118,-0.016679161300194992,-0.21308722477777775,-0.2800058737093635,-0.674349342610786,-0.3728445384041432,1.3197259425384087,0.41404147799770763,-0.4867838902441742,0.38235830285161415,0.3741378836449886,0.43188473748977413,-0.2943688885366831,-0.5462169062989614,-0.4015697489241532,-0.6636287389982689,-0.5969496594580719,0.5971966217726921,-0.37396226941169225,-0.9871735300712473,-0.3037848685393304,-0.24865270104400747,-0.3150640111344206,0.03282484690639225,-0.4396978708891479,0.3555860181282059,0.05588964627054251,0.14425530344116255,-1.4467169554112638,0.13924413471622488,0.10245399297507357,0.6498157073564668,-0.2677489274527729,-0.5800909930249055,-0.5918301420916551,0.5113538536846272,-0.39070121758529985,0.2877168736722877,0.450824929881519,0.8364100323965551,0.07612416096623967,-0.047860904529968204,-0.44136123721645704,-0.5210629479172414,0.5429004330692541,0.23097682607520964,0.36667172356440564,0.5186212037732082,0.005447788753174587,1.2439737122562247,0.6837501975951786,-0.25789569008840135,0.07881559527156823,0.4738739899844633,0.05857563998541482,-0.36160669284432473,-0.36629398413027187,-0.1100815284893944,-0.4613502363744191,-0.5797938961203963,0.09916156832663675,0.9371298547146621,0.5522170560708577,0.1890705238127162,0.3826935326902587,-0.6476501321926499,-0.0033323118391223178,0.10855351370388466,-0.6114824904551569,-0.3781432309571431,-0.988983522694656,0.045310191671690626,0.17756646544209373,-0.41263272106529103,-0.6497832793476268,-0.03457199687008991,0.31178593161668533,-0.7951910108086397,0.5965941834660813,-0.5915201110056362,0.24957397687378433,-0.012553723207460482
J,2025-12-13T09:51:00.662887,-0.5635161935359138,-0.008072663184266998,-0.07112078599445532,-0.27117833673502556,0.1308514059630812,-0.22406980278655725,-0.28289622107013584,-0.5583749784794938,-0.2332240925218821,0.1406865046370804,0.18715080171488035,0.6037835957487524,-0.3533055228485419,0.49589174939548925,-0.2090162493528651,0.2161036161664027,-0.3011904401593017,0.05006259381833801,1.1566876576617122,-0.6024072043291785,0.03283880772290962,-0.09905039215387622,-1.0778456519218287,-0.4487838707264652,-0.9328891904619281,-0.36926044310204253,0.5738252363101426,0.33798755984239437,0.011792129276672133,0.23151171279617827,0.35864843810421393,-0.7252940608819207,0.09076697413347884,0.36264241979110723,0.12541455705590335,0.8015039415843466,0.1706105944754832,-0.1085882125801659,-0.9829035812707511,0.15546740561376848,0.8798952011820216,-0.1300412487054144,-0.2588954344552428,-0.4855051737408226,-0.15861221448294438,0.16193112366888462,-0.17729530888447784,-0.22098791878984012,-0.7706381166131848,-0.11392269290128473,1.5496289350818868,0.6007432578404495,-0.5845732033417298,0.30904546961616863,0.23011474114898034,0.5935483919348407,-0.28885335777895493,-0.5549956913652708,-0.17087685222321966,-0.5534427148741863,-0.4532216485318767,0.47419472787372063,-0.32176510253395035,-0.8018101555027891,-0.4586652792087024,-0.3503109095043143,-0.3048243233096688,-0.08374413363714778,-0.6390733416536235,0.5353942456961183,0.2110402457937976,0.14165241360795677,-1.4911759530295232,0.15050558883828857,0.2216791129059485,0.6221174686281172,-0.14280350334180159,-0.5714100537719761,-0.683859389979038,0.38786940343127513,-0.24468266505950256,0.20382596557056692,0.488014880060005,1.1302202145511788,0.12261456666315453,0.11135042615086055,-0.461398850846949,-0.7394088138775823,0.6248472314156339,0.423130113622891,0.37150564829738236,0.5212747857175101,0.27595132245452425,1.3717401209508655,0.6964224758641412,-0.2162271332431534,0.06865962267560045,0.8177921772137684,-0.0953182562052725,-0.31051477652633125,-0.26425189306433244,-0.411249844149123,-0.3124893117138743,-0.47724728773657354,0.347888013367819,0.9717637728710531,0.6503109770699245,0.3388118172030244,0.21537568699018844,-0.7066175571121616,0.18579896580027155,-0.05391416701877773,-0.5823455676781605,-0.608724958199455,-0.9924426802188084,0.0462270605186375,0.03549698077123184,-0.44650108268659666,-0.5427887353877089,-0.04575544988050532,0.3728727873922273,-0.5685658180894484,0.5678403686271415,-0.38791093512244623,0.2614847987391631,0.02119260668333077
J,2025-12-13T09:51:00.662887,-0.4439406685542505,0.027545459203014766,0.02920545423618623,-0.10933022850491875,-0.09670914547085564,-0.20203519974841802,-0.27116750539090345,-0.7705408112373466,-0.25849033352238593,0.06566464079697187,0.19803115814537198,0.7420934467143048,-0.3361167306118467,0.4216842571183485,-0.18892143086766294,0.008813950085513722,-0.19235341387055088,0.2108966181578516,1.0557947776659051,-0.38087183668325375,-0.06260639257066712,0.006091083659685595,-0.9790860277942016,-0.48453711570970787,-0.7919743410360468,-0.45961023228448117,0.6921025847769068,0.46847623242216907,-0.0531518928853635,0.06501895701116144,0.23174615780873764,-0.7667232349794553,0.240220622500725,0.4735176089323984,0.051147023507260414,0.9739662331848726,0.2793118294364506,-0.4276161276841591,-0.8533958997770117,0.2516689673472726,1.0673362931250168,-0.1777492385203665,-0.04593961811192139,-0.500658143342212,-0.1847373693631996,0.14283387635505496,-0.28650718546408616,-0.33526375246014506,-0.5476900690631805,-0.31728897554080393,1.551708031048361,0.4080988808041942,-0.5986634202844381,0.35096283928680416,0.2568908829640367,0.3947156705441614,-0.2640591585042659,-0.6376872599317646,-0.23204571897655163,-0.5275665327972459,-0.6285451323477621,0.4568610809789195,-0.408012071972665,-0.6455869720609415,-0.4979703126895554,-0.31209060902556846,-0.2466318486867196,-0.00990402246913763,-0.5923140735883373,0.5353330094805732,0.07840186703453657,0.3206974102453399,-1.6071714594785673,-0.02662725883348671,0.4322764822854284,0.31942693939912054,-0.20501732376623305,-0.4698425824223663,-0.5842758188825774,0.4239617153235366,-0.36489225347450494,0.18865511186246126,0.4866706149478617,0.7926744887723612,0.1402134307041697,0.28869801787360816,-0.3369776637410516,-0.5097130941494293,0.29341792736753075,0.2294130066016607,0.3592849455465536,0.7266884750350471,0.15876155980366918,1.2910154526547852,0.54586642277985,-0.26464514083538687,0.025188273885056178,0.5514613304799681,0.07647127266733178,-0.17949042847273963,-0.19619988220544618,-0.5036485216677651,-0.18714116924447102,-0.6193431726458551,0.4389728057543041,0.9532970744326524,0.5711632784238524,0.48646766194826074,0.26054115819838375,-0.5492793396117565,0.09436352515959819,0.04327018757230233,-0.45052763281136315,-0.5076566634129178,-1.4564175919917581,0.17690285124338107,0.3079404446437117,-0.7649553642426221,-0.47553013749503503,-0.037877859973003025,0.3884236196044502,-0.6397381138851367,0.5859611952142911,-0.526020252942436,0.2416665412941515,0.20951886027616892
J,2025-12-13T09:51:00.662887,-0.26264193433669425,0.12322677027518558,-0.0010024859049609508,-0.2790260073913702,-0.04442621743716314,-0.19112468235012425,-0.21068211347567775,-0.7278603431550258,-0.14564237415506243,0.021094184928398613,0.1874934131241831,0.4618532675189963,-0.36257021184092225,0.595539453358458,-0.108135662889105,0.22166789173840712,-0.0570786532388109,0.07143531730985891,1.0051133300031154,-0.6269586919163461,-0.2620261192607502,-0.07659090145048797,-1.0958489983060007,-0.459491051766401,-0.9110868510444571,-0.593005275118957,0.5215303408865628,0.4124367069705448,-0.018167933653537843,0.00997130032633714,0.35317987111574073,-0.966227363794303,0.229459575009119,0.29915855095121346,-0.06792698794107029,0.6698680217071119,0.3056198174056699,-0.28446761255040165,-0.9606565675556514,0.25506109174745834,0.8454314149121503,-0.04955166749536534,0.11525210784588721,-0.6599491893552347,-0.07106093167827063,-0.024151640779632416,-0.3804216401872656,-0.22083945202998187,-0.6357053596899508,-0.23920322547281236,1.359731749010031,0.5426979551946127,-0.5382818861948403,0.3054322966936513,0.13147066961701925,0.574838655830559,-0.329478193601924,-0.2823909805347611,-0.2488429383575444,-0.5482631965777074,-0.4524232009425917,0.3477792635606989,-0.29713774603997833,-0.7099331426717815,-0.3325738394622503,-0.40315027406346793,-0.3995863069719817,0.10238594763320825,-0.6390529975793895,0.5301373417094755,0.027725811129662867,0.14087208534263473,-1.3774118108038536,0.10156812023667613,0.09692982425401697,0.5489725932409557,-0.2392144638207599,-0.48763648405939,-0.6690363233351031,0.37266261627026565,-0.1633035215805862,0.2877219836017768,0.5166582650133663,1.0984430843288033,0.15847534458191967,-0.04078681101916791,-0.4648811972373942,-0.688283700109196,0.5318081256512158,0.33633562730255967,0.4036921980491997,0.6575177352570798,0.34872853125722053,1.2424377360483723,0.5252728004844665,-0.11900805403976085,0.2648162107481084,0.517347339500189,0.19573711222088808,-0.28773990153782747,-0.30644644595986603,-0.32608724677793577,-0.26058332929692535,-0.7365695036505048,0.09255485585365,0.9124358046319724,0.4381776163393017,0.4012264495348613,0.5602107514489785,-0.6701606228721428,0.21064289417271853,0.18473264381743715,-0.42749971829679434,-0.46432283263672786,-1.1049209519058336,-0.07371379195458756,0.24501924205146225,-0.7538099120467028,-0.5615973974859285,-0.18131241536271883,0.3592044411120622,-0.6998103986226728,0.48853909879778357,-0.37489055172978675,0.2293770789555491,0.10409079069530684
J,2025-12-13T09:51:00.662887,-0.35007368071626066,0.1876577069760607,-0.1007236546591565,-0.25891095629327243,0.14501387767927287,-0.1543251674504345,-0.1783579985525845,-0.7521502442158235,-0.0991044120641438,-0.04082887018396291,0.18570974767228307,0.414273409730073,-0.40560923107856883,0.27404316954383234,-0.28907976603631735,0.20123421516932904,-0.06565461758294527,0.21931539507775408,1.161191709763057,-0.4065520084859785,-0.1239969155512401,0.032432638293073926,-1.0478520197338308,-0.532227793558377,-1.031557521079824,-0.5918654740315592,0.6425265137207681,0.4096652864754026,0.1857736557595715,0.19804990415921725,0.36090545132276175,-0.8322354473243744,0.3638689985629212,0.5941362931897048,-0.040412898831961766,0.9656850544457886,0.11014082709867148,-0.28354152507063707,-0.8103866088335172,0.3448351849329408,0.9649128787255905,0.08144355838547511,-0.2779017058678391,-0.9773801398656423,-0.07468449613777553,0.04644336302395577,-0.28752258321695956,-0.2945301846400321,-0.7138669575692351,-0.36994357176894416,1.5522106892946619,0.49310942818103753,-0.5735649095438288,0.18825617071549006,0.30689696637751746,0.5549647734702428,-0.3232050020314415,-0.5296745368901898,-0.37162222187445504,-0.4627439033798755,-0.4513028941152726,0.5380040793819754,-0.4002149168712005,-0.7323583632435,-0.43041292640504336,-0.3485439154549732,-0.24920044508782788,0.0032489555511523993,-0.43964455583380707,0.24309200067621028,0.08832285061550013,0.15478165556925572,-1.1791338918581349,0.13265689046679108,0.4228894570683157,0.5466954729511908,-0.024384590464771733,-0.34571775590690856,-0.5544193621230961,0.5031853065580498,-0.46198122666551866,0.2689943158896179,0.4258579395531135,1.0350639995250754,0.10639118105094417,0.09325764180178962,-0.5242253066903355,-0.6639684023499869,0.35611876290315236,0.4351280118908671,0.1703496964235729,0.6533452414582693,0.17304586406558287,1.1918434390503507,0.668295680085926,-0.1985730824784037,0.08848188109613947,0.39266286702545156,0.06516755542619852,-0.09722792891645023,-0.37473402620593366,-0.1767129488241091,-0.16746777985889488,-0.5745837936412882,0.33652373051397344,0.9021700127828581,0.5382536955523085,0.2117276522809352,0.3572074356138668,-0.4876965682687588,0.09761095063354817,0.09629647291851394,-0.46916889768016373,-0.5913744868727723,-1.106084006699538,-0.08182954951420879,0.24325203116757316,-0.37444533598455576,-0.5770287278349838,-0.0010589035701642473,0.383011316918673,-0.8121357768790903,0.4801179854408338,-0.40841653520182586,0.27278107374381794,0.1024201232829439
J,2025-12-13T09:51:00.662887,-0.37685433015901965,0.21813206546523317,0.13691375558831867,-0.269100870206898,0.11391240199013751,-0.2849348411607878,-0.1154798081268057,-0.6699594403691407,-0.04237456998702603,0.007487871826299931,0.10666652409516116,0.3347306424246924,-0.5815269962357302,0.508795444584597,-0.4351841491878219,0.16609010293662957,0.0653695750367864,0.011516896942702665,1.102611998895296,-0.501533175357744,-0.044720319101982764,-0.1914451843319664,-1.0297362210386762,-0.5073061138620039,-0.8291773605908072,-0.49470054112354167,0.8657258340119621,0.3316365469970136,0.027668147328311653,-0.15714556277024594,0.3364168677681764,-0.6785250012598767,0.1885239165635491,0.43414056119579364,0.18531283003034166,0.9004503798504526,0.160224397579452,-0.43854039832748126,-0.9049520395807036,0.4131123389984126,0.8191364515220483,0.06315410880323709,-0.18020495730362385,-0.7840820302905749,-0.1182092174452525,0.07393728213624408,-0.4797142771959424,-0.045116660984363066,-0.6968046424868666,-0.13483083341425892,1.487130970445574,0.5267974240625467,-0.7313098471979897,0.367189351754974,0.2823117958511389,0.3842786728393416,-0.37801065492268066,-0.4039318599277073,-0.39200193784009246,-0.5916822805446498,-0.5369094815389236,0.3240105646036273,-0.48813064966409014,-0.7972333143161212,-0.42191847758056966,-0.14154324772017002,-0.08386432505400762,0.05468893855561439,-0.449150756255207,0.43182258110851335,0.28045064837525613,0.14591448452771588,-1.510489877077705,0.021729175967294775,0.41883295936953296,0.5114644394873568,-0.19620680486521822,-0.648704234209913,-0.7592504668045057,0.3140184854548131,-0.24800291214891404,0.050010465035127225,0.5232873944693002,0.8781405658593131,0.25454295435349206,0.21290632608874777,-0.41577051160990713,-0.4341370241316016,0.2945735966480376,0.23817216537997024,0.4833390855567353,0.7079195443817091,0.22519467114328728,1.440609747175771,0.5589217660815486,-0.12373055173220807,0.12947118939120952,0.32025191536363995,0.13505986911724488,-0.21954941919777488,-0.6201440800352821,-0.5269274665916709,-0.3522463681247445,-0.6760178605123138,0.4049244230055316,0.8913599530824212,0.6298600658091198,0.4353548804814641,0.24689177574199683,-0.5752594122624629,0.03796222639139839,0.1653374765984258,-0.39076439200915913,-0.45650949230765553,-1.1944448322873715,0.12936483669892263,0.18244489346816356,-0.446394572575243,-0.41644787473689293,0.032761639653181414,0.16592698508876602,-0.6621942973280345,0.6472049566145479,-0.5272370863182366,0.25868935914333585,0.07791557221915674
J,2025-12-13T09:51:00.662887,-0.4167193181922786,-0.02529614823616891,0.051035721141407836,-0.17158703639225964,0.16300788184556048,-0.30290799802296275,-0.20794886306491145,-0.8496886243170035,-0.11637212497406102,-0.10641041734567455,-0.01598823661437973,0.46420607598129715,-0.43817033381626513,0.6706015794627892,-0.4134760226567088,0.3378606501801038,0.052904765515459806,0.04575258177758727,1.298055236247454,-0.6364249604305978,-0.007078689527108217,-0.047908056122867845,-0.9915272814514968,-0.5061871539502929,-0.8522754176532308,-0.5071645821144155,0.586745363076073,0.40542950493130153,0.10022542219400896,0.16687318630619702,0.45603841135982637,-0.8495103340878661,0.25266549982095,0.41286382310885855,-0.034099444318985664,1.0126120058127601,0.2660303180400527,-0.30343053941713916,-1.0089142431187226,0.17133431163268353,1.004508823405879,0.04521967516735817,-0.2039046476628452,-0.7522143036330184,-0.32013738201273423,0.0829680279089775,-0.5457705899101029,-0.2078264724111008,-0.7957954391752955,-0.10629933992377871,1.3093186702650748,0.49528097839088553,-0.3255719742371581,0.33668840023689145,0.22198217990460958,0.3922241309278073,-0.33188735717452644,-0.4130920880192637,-0.30938100377306493,-0.7862350960330523,-0.4899769318441439,0.5589202104740727,-0.4016158012575336,-0.7670074463300328,-0.2367990245602989,-0.2895387364866414,-0.28287266333126015,0.12186995337096258,-0.3775018237275864,0.38807015157354346,-0.05422422121920846,0.060672686001079085,-1.511881079094614,-0.15720854172339382,0.26609010820192797,0.507106470215414,-0.2183966372144234,-0.6217759125589333,-0.5880684703838154,0.40224491536050994,-0.2827380233752049,0.1640347336840274,0.2889232109994472,1.0637695721083507,-0.09203525373915458,0.1003812478390461,-0.3004527910639062,-0.5649180502061784,0.4002942688760294,0.23305919164806177,0.4956112200817837,0.5043517071063706,0.18767458119208105,1.1362861195565497,0.41853205802330923,-0.09631661207950158,-0.06612097736907022,0.7045398921327589,0.07709713478339669,-0.1338581542053604,-0.14987176497860527,-0.19226750574968987,-0.24515217584821186,-0.5054911191952257,0.2920550529233441,0.7737651561151273,0.5324739927483177,0.48873849622963605,0.3210438171761008,-0.5235643299550767,0.09158355457180044,0.09936596032982467,-0.6368169080606766,-0.5033701456625631,-1.0774404192500853,0.06526844824809797,0.08004320333586668,-0.48043414478778484,-0.6810208134091029,-0.1545675088163527,0.23278027318968758,-0.6881707535807818,0.5926034417407946,-0.2884675652679414,0.16988059772016362,0.29072396985942717
J,2025-12-13T09:51:00.663903,-0.4000504433176918,0.19600033296347172,-0.26130433793608304,-0.006903644059075592,0.01643058492273649,-0.32068597649684627,-0.1603947919285192,-0.5529176869873178,-0.04628880145811193,0.024144468536452114,0.125088925982293,0.6116639841881009,-0.5670267694625954,0.48552664426714165,-0.27936942557165745,0.09525092924106729,-0.08965825485973435,0.24673305732948225,1.1107631366634032,-0.6329791200593058,-0.03250045001624262,-0.17959302183066886,-1.0640795338171265,-0.41019031506030174,-0.8700964059741954,-0.32157788745118865,0.4377332330120576,0.2359670236736212,-0.052426900564801385,0.1019083647170337,0.3301674714746115,-0.8064600086895488,0.31241619839124385,0.48406004494011035,0.015105691695222197,0.8160659913858626,0.12002057044979689,-0.21149828062064435,-0.8720016662004509,0.20777225310707204,0.9012786499675212,-0.05821959992250073,-0.08827335120900279,-0.7120868499226272,-0.1809072510565521,0.14512815949600716,-0.5015248407539173,-0.13746599697781406,-0.6367167965336997,-0.09054080405653975,1.3053261662574498,0.616111479908592,-0.5681045215230813,0.479139046532459,0.09857003555139038,0.6188242561281625,-0.2906657547101775,-0.5078705497828322,-0.2154847182924857,-0.48028414451799645,-0.7453537995296694,0.4761256155758615,-0.2779803897548382,-0.7494459873475712,-0.25323721637179497,-0.19619089046578797,-0.30191334925032565,0.037446311905794824,-0.4738369302161662,0.3322630407440038,0.10956026567577293,0.09506470120881069,-1.0781567439089919,0.006122222955133982,0.29357084524444105,0.489067985466561,-0.33532959850725746,-0.4585438592049528,-0.6137392780186908,0.3913223361297476,-0.579920193721446,0.23491216811287607,0.43376693047768944,0.907163753710853,0.058510783284839885,0.20724148035758783,-0.25938326131843875,-0.7478032832215118,0.4433341910639232,0.4136226018065711,0.24929528350125293,0.3886229204889079,0.25674677516508415,1.2415850207476429,0.6042929353616683,-0.24444975965611324,0.30845927561162645,0.7076523446125418,0.02344408840103926,-0.31985303964916056,-0.2214131061580833,-0.5084940195280137,-0.30830163484095896,-0.4978509254529784,0.31586885322470337,0.8158385394329928,0.5795442532111252,0.13608951889298593,0.26657856219248877,-0.7085989224716659,-0.10247459028451204,0.05795838663690801,-0.548997862473006,-0.5163155821436158,-1.0088891222169027,0.05052657765767759,0.21247451300837275,-0.6370059528608656,-0.5979974837754295,0.008955728500827528,0.50584387166307,-0.6783947518338398,0.5460798271366839,-0.41669085492407687,0.23059115335782338,0.04428435344980032
J,2025-12-13T09:51:00.663903,-0.28247174299229216,0.2623245008296842,-0.021308864220536447,-0.11138749316117387,0.027384500070520693,-0.31925987619823193,-0.3395316852971496,-0.6717895467029394,-0.010352359793328963,0.011497182498029453,0.13436469526114792,0.5900913365403172,-0.24786289667830433,0.5919613862644534,-0.21715757554151466,0.19732434146032904,0.050076191694725686,0.04338216304148082,1.0801886120989446,-0.5322426449463883,-0.1262112822823825,-0.08678838397665392,-1.2149586781326633,-0.4358408967096103,-0.9786095103674982,-0.4932823167923837,0.6378438536192423,0.20737329411968108,0.0010086710601281274,0.16283314128750817,0.42490598012855024,-0.9800667148848838,0.13591939392003033,0.49497652439262996,0.06594645349741134,0.8574698712867435,-0.17321066578469105,-0.2808883554971062,-1.0096784046283895,0.010555756152437784,1.0930512907251657,-0.055788148673060464,0.15488755462270049,-0.9326289836037216,-0.03391711417949196,0.07728790777324925,-0.37463640328995246,-0.17744337624307333,-0.6245318454829761,-0.19888989988953384,1.3899851563676549,0.40307403665859415,-0.43253002183082945,0.27578443048139684,0.36879487311809594,0.534937923374804,-0.3371702421704221,-0.5771436345101137,-0.39330791372058493,-0.618151110445803,-0.39897123670402124,0.5647480004067694,-0.3594765860771667,-0.9678973131200496,-0.48599342666988354,-0.27924690650707007,-0.05116846155872248,0.05544424828997901,-0.6914098065762897,0.27553601541529416,0.056275194885395605,0.24796147933852583,-1.4190972413899714,-0.07960717217364996,0.12199995305850511,0.5905046743405682,-0.03688213314358904,-0.4717171912344496,-0.5638876466282522,0.49632467600711727,-0.000960876211838213,-0.009048724818734671,0.4076183265897909,1.096086885992118,0.0795682449889437,0.01102256252552039,-0.4563779658417528,-0.5004421477438524,0.6303869662921737,0.3318794912054777,0.16497574811501345,0.45300790742323505,0.32369015795672473,1.1253596160145383,0.2560994331846461,-0.16803138459279265,0.035722933861589645,0.7889331872456925,0.04054490669325179,-0.08426906281990272,-0.3281326752734228,-0.27961920222495784,-0.2724492965360378,-0.34004425404541694,0.16151095744945446,0.9358109696685231,0.6945031114891117,0.2994376342096509,0.3516073694838433,-0.6784119985871548,0.08790018133110962,0.08240664387498499,-0.58593145014885,-0.6485178155116171,-1.3008908491819808,0.04766019098955853,0.11850800803864901,-0.5178654598549359,-0.6229977916345166,-0.13096833537758298,0.29675231725817347,-0.584359353248087,0.6957300001215063,-0.4813842186943877,0.13845579491199414,0.11437312902172891
J,2025-12-13T09:51:00.663903,-0.41960851598463744,0.09522428812789703,0.007571634219312534,0.02450627194807481,0.0830865767366351,-0.16010003713121737,-0.2643744805518537,-0.7192985526687645,-0.32666816334390425,-0.07712381218046577,0.32920338964101126,0.4549993733896438,-0.5436564894030548,0.191954453358367,-0.20437123064756174,0.16612029600024922,0.052106464757007226,0.3064342895881269,1.096573330087924,-0.6300746240500985,-0.18749820716509624,-0.1372750061053001,-1.064141927355902,-0.4506708076349719,-0.9500641609271289,-0.2809845068176271,0.734441885661818,0.3559589758550193,0.13238537071352727,0.09051315713768657,0.4494712574973633,-0.832960051323628,0.38239188501059596,0.46807847904885075,0.23200142140676394,0.9040146669133747,0.2662075382229189,-0.24899071325007063,-1.058794900475638,0.3175679566467569,0.8805660395051466,0.03793460966660428,-0.06938844652884593,-0.7080315659195424,-0.0964450955933362,-0.05613287799986251,-0.4620797074792231,-0.1801748757965671,-0.5823647625664647,-0.23518160203502614,1.2793271355454399,0.4377448396391336,-0.697644534408364,0.446190449409434,0.33750119271419876,0.4144441614949876,-0.2752055907185143,-0.33766673884814147,-0.06001170504361042,-0.48110565652493265,-0.565826376727557,0.4404715268297864,-0.2667891822269649,-0.8464648412900817,-0.2926672616772371,-0.31195375575324263,-0.20854460844861472,0.2030764588242715,-0.6063548319824893,0.33404672978897704,0.3196561951656486,0.09577930334365516,-1.530273536726673,0.09489734121520403,0.3009470334861037,0.39780492603849005,-0.00961347528499501,-0.4482120098615966,-0.6331477077861406,0.4845705589392927,-0.3610571137816097,0.1487192717771757,0.45436570529547043,0.8986163136008144,0.16108339496671928,0.1120270004578884,-0.3746750953308865,-0.515061968645324,0.4433550567378007,0.4167056010514146,0.474795923417959,0.5168949449637746,0.16579328092384304,1.400241679894847,0.5916115840611927,-0.2391209332684848,-0.035908548156712405,0.5349027952530555,0.04943638853616449,-0.21462173044427113,-0.3206477109162385,-0.23385002265936755,-0.17831942465277217,-0.565625768355314,0.1923208166351661,0.7978383888429588,0.5884444333794353,0.29367337380895703,0.33360729936586064,-0.561231627598645,0.01904466581364314,0.07445248076867542,-0.6136499347828706,-0.674298998601262,-1.1787249582056287,-0.10365240360601574,0.20701406161037403,-0.40147002594059217,-0.4418736852693007,-0.23285449752300905,0.33970767879387753,-0.6076742607028932,0.4660198954620756,-0.49518298585059006,0.17481344407254154,0.00022053890069297089
